card_code,card_name,card_color,card_rarity,card_type,card_level,digimon_form,digimon_type,play_cost,dp,digimon_attribute,card_effect,security_effect,inherited_effect,digivolve_cost1,digivolve_lvl1,digivolve_color1,digivolve_cost2,digivolve_lvl2,digivolve_color2,reprints_and_alts_amount,alt_digivolution_req,restriction_japan,restriction_west,set_name_japan,set_name_west,set_restrictionJP_date,restriction_date_west,set_west_date,set_jp_date,west_meta_decks1,west_meta_decks2,west_meta_decks3,west_meta_decks4,west_meta_decks5,west_meta_decks6,west_meta_decks7,west_meta_decks8,jp_meta_decks1,jp_meta_decks2,jp_meta_decks3,jp_meta_decks4,jp_meta_decks5,jp_meta_decks6,jp_meta_decks7,jp_meta_decks8,jp_meta_decks9,jp_meta_decks10
BT5-070,Metal Garurumon,Black,Super Rare,Digimon,6.0,Mega,Cyborg,11.0,11000.0,Virus,"<Reboot> (Unsuspend this Digimon during your opponent's unsuspend phase).[When Digivolving] <Digi-Burst 2> (You may trash 2 of this Digimon's digivolution cards to activate the effect below).・Delete 1 of your opponent's Digimon with a play cost of 6 or less. If no Digimon was deleted by this effect, trash the top card of your opponent's security stack.",,,3.0,5.0,Black,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.0,0.29397354238118567,0.023693875133278048,0.0518000518000518,0.0,0.0,0.0,0.0,0.0,0.18674782127541845,0.032249742002063986,0.0,0.0,0.0690766751093714,0.0,0.019674711437565582,0.0
BT5-071,Guilmon,Purple,Uncommon,Digimon,3.0,Rookie,Reptile,3.0,2000.0,Virus,"[On Deletion] When this card was deleted by an effect, gain 1 memory.",,,0.0,2.0,Purple,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.04858496295396575,0.514453699167075,0.11846937566639025,0.0259000259000259,0.0,0.0,0.0,0.0,0.0,0.9890717941624015,0.21284829721362228,0.1633605600933489,0.005936832106388032,0.0,0.0,0.0,0.0
BT5-072,Nise Agumon Hakase,Purple,Uncommon,Digimon,3.0,Rookie,Dinosaur,3.0,1000.0,Virus,"[On Deletion]  You may return 1 level 3 Digimon card with an [On Deletion] effect other than [Fake Agumon Expert], from your trash to your hand.",,,0.0,2.0,Purple,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.0,0.02449779519843214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013833171946327293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BT5-073,Pillomon,Purple,Common,Digimon,3.0,Rookie,Mammal,3.0,4000.0,Vaccine,,,,0.0,2.0,Purple,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012899896800825593,0.0,0.0,0.0,0.0,0.0,0.0
BT5-074,Troopmon,Purple,Common,Digimon,4.0,Champion,Undead,4.0,3000.0,Data,[On Deletion] You may play 1 [Troopmon] from your hand without paying its memory cost.,,,2.0,3.0,Purple,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027666343892654585,0.0,0.0,0.0,0.0,0.0,0.0,0.06276478895339715
BT5-075,Musyamon,Purple,Common,Digimon,4.0,Champion,Wizard,4.0,4000.0,Virus,<Jamming> (This Digimon can't be deleted in battles against Security Digimon),,,2.0,3.0,Purple,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006916585973163646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BT5-076,Black Growmon,Purple,Common,Digimon,4.0,Champion,Dark Dragon,5.0,4000.0,Virus,,,"[Your Turn] (Once Per Turn) When one of your other Digimon is deleted, this Digimon gains <Security Attack +1> (This Digimon checks 1 additional security card) for the turn.",2.0,3.0,Purple,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.0,0.03674669279764821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0899156176511274,0.0,0.07001166861143523,0.0,0.0,0.0,0.0,0.0
BT5-077,Vajramon,Purple,Common,Digimon,5.0,Ultimate,Holy Beast/Deva,7.0,8000.0,Vaccine,,,,2.0,4.0,Purple,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0760824457048001,0.025799793601651185,0.0,0.0,0.0,0.0,0.0,0.0
BT5-078,Jokermon,Purple,Common,Digimon,5.0,Ultimate,Wizard,7.0,7000.0,Virus,[On Deletion] You may play 1 level 3 purple Digimon card from your trash without paying its memory cost. Any [On Play] effects on Digimon played with this effect don't activate.,,,3.0,4.0,Purple,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.0,0.01224889759921607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04841610181214552,0.03869969040247678,0.046674445740956826,0.0,0.0,0.0,0.0,0.0
BT5-079,Black Megalo Growmon,Purple,Rare,Digimon,5.0,Ultimate,Android,8.0,7000.0,Virus,[Main] <Digi-Burst 3> (You may trash 3 of this Digimon's digivolution cards to activate the effect below).・ You may play 1 level 3 purple Digimon card from your trash without paying its memory cost. Any [On Play] effects on Digimon played with this effect don't activate.,,[When Attacking] (Once Per Turn) You may delete 1 of your other Digimon to unsuspend this Digimon.,3.0,4.0,Purple,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.04858496295396575,0.45320921117099455,0.22509181376614146,0.0518000518000518,0.0,0.0,0.0,0.0,0.0,1.058237653894038,0.43859649122807015,0.1633605600933489,0.023747328425552126,0.0,0.06687969086720666,0.0,0.0
BT5-080,Zanbamon,Purple,Uncommon,Digimon,6.0,Mega,Wizard,10.0,10000.0,Virus,"<Retaliation> (When this Digimon is deleted after losing a battle, delete the Digimon it was battling).",,,2.0,5.0,Purple,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006916585973163646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BT5-081,Chaos Dukemon,Purple,Super Rare,Digimon,6.0,Mega,Dark Knight,12.0,12000.0,Virus,"[When Digivolving] You may delete 1 of your other Digimon to delete 1 of your opponent's level 5 or lower Digimon.[Your Turn] (Once Per Turn) When one of your other Digimon is deleted, you may play 1 level 3 purple Digimon card from your trash without paying its memory cost. Any [On Play] effects on Digimon played with this effect don't activate.",,,4.0,5.0,Purple,,,,3,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.04858496295396575,0.39196472317491426,0.047387750266556096,0.0259000259000259,0.0,0.0,0.0,0.0,0.0,0.7608244570480012,0.1805985552115583,0.023337222870478413,0.0,0.0,0.0,0.0,0.0
BT5-082,Tactimon,Purple,Super Rare,Digimon,6.0,Mega,Wizard,12.0,11000.0,Virus,"[When Attacking] Activate 1 of the effects below. If you have no other Digimon in play, activate all of the effects below instead.・Gain 1 memory.・This Digimon gets +2000 DP for the turn.・Delete up to 3 of your opponent's level 3 Digimon.",,,3.0,5.0,Purple,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.0,0.19598236158745713,0.011846937566639024,0.0,0.0,0.0,0.0,0.0,0.0,0.39424540047032786,0.032249742002063986,0.0,0.0,0.0,0.0,0.0,0.0
BT5-083,Megidramon,Purple,Rare,Digimon,6.0,Mega,Evil Dragon/Four Great Dragons,12.0,11000.0,Virus,"[When Digivolving] Both players trash the top 5 cards of their decks.[On Deletion] If you have a Tamer in play, you may play 1 level 6 Digimon card with [Gallantmon] in its name from your hand or trash without paying its memory cost.",,,3.0,5.0,Purple,3.0,5.0,Red,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.012146240738491437,0.09799118079372857,0.011846937566639024,0.0,0.0,0.0,0.0,0.0,0.0,0.1383317194632729,0.07094943240454077,0.09334889148191365,0.005936832106388032,0.0,0.007431076763022962,0.006558237145855194,0.0
BT5-084,Diablomon,White,Rare,Digimon,6.0,Mega,Unidentified,11.0,11000.0,Unknown,"[When Digivolving] You may play 1 [Diaboromon] Token without paying its memory cost. (Diaboromon Tokens are level 6 white Digimon with a memory cost of 14, 3000 DP, and are Mega form, Unidentified type, and Unknown attribute.)",,,3.0,5.0,Black,,,,2,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.0,0.1224889759921607,0.09477550053311219,0.09065009065009065,0.0,0.0,0.0,0.0,0.0,0.08299903167796376,0.025799793601651185,0.2333722287047841,0.07717881738304441,0.0,0.044586460578137775,0.0,0.0
BT5-085,Armagemon,White,Super Rare,Digimon,7.0,Mega,Unidentified,15.0,15000.0,Unknown,"When playing this card from your hand, you may delete 1 of your [Diaboromon] to reduce this card's play cost by 12.<Rush> (This Digimon can attack the turn it comes into play).[All Turns] The [When Digivolving] effects on level 7 Digimon don't activate.",,,3.0,6.0,Black,3.0,6.0,White,2,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.0,0.1347378735913768,0.07108162539983415,0.1036001036001036,0.0,0.0,0.0,0.0,0.0,0.06224927375847282,0.01934984520123839,0.25670945157526254,0.08311564948943244,0.0,0.022293230289068888,0.0,0.0
BT5-086,Omegamon,White,Super Rare,Digimon,7.0,Mega,Holy Warrior/Royal Knight,15.0,14000.0,Vaccine,"[When Digivolving] <Blitz> (If your opponent has 1 or more memory, this Digimon may attack).[When Digivolving] Unsuspend this Digimon.[All Turns] When an opponent's effect would delete this Digimon or return it to its owner's hand or deck, you may prevent it from leaving play by trashing a level 6 Digimon card in this card's digivolution cards.",,,4.0,6.0,Red,4.0,6.0,Blue,5,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.0,0.7471827535521803,0.43833668996564384,0.24605024605024606,0.2701443875174662,0.28191072826938135,0.7905138339920948,0.0,0.0,0.7539078710748375,0.5546955624355006,0.5134189031505251,0.379957254808834,0.3223578171770665,0.24522553317975776,0.5705666316894019,0.04707359171504786
BT5-087,Omegamon Zwart,White,Super Rare,Digimon,7.0,Mega,Holy Warrior,15.0,15000.0,Vaccine,"[When Digivolving] Trash the top 3 cards of your deck. Then, you may play up to 2 black or purple Digimon cards with play costs of 8 or less from your trash without paying their memory costs.[When Attacking] You may return 1 level 6 Digimon card in this Digimon's digivolution cards to its owner's hand to delete 1 of your opponent's unsuspended Digimon with a play cost of 12 or less.",,,6.0,6.0,Black,6.0,6.0,Purple,3,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.03643872221547431,0.5634492895639392,0.544959128065395,0.8029008029008029,0.12109920819748488,0.06264682850430697,0.0,0.0,0.0,0.9268225204039287,0.9610423116615067,0.44340723453908987,0.3205889337449537,0.39143449228643795,0.10403507468232145,0.006558237145855194,0.0
BT5-111,Omegamon X-Antibody,White,Secret Rare,Digimon,7.0,Mega,Holy Warrior/Royal Knight/X Antibody,15.0,15000.0,Vaccine,"Your Digimon with [Omnimon] in its name can digivolve into this card in your hand for a memory cost of 3, ignoring this card's digivolution requirements.[When Attacking] Delete 1 of your opponent's Digimon with DP less than or equal to this Digimon's DP.[Opponent's Turn] When your opponent's Digimon attacks, you may trash 2 of this Digimon's digivolution cards to end the attack.",,,6.0,6.0,Red,6.0,6.0,Blue,2,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.0,0.2449779519843214,0.21324487619950241,0.0777000777000777,0.06520726595249185,0.0,0.0,0.0,0.0,0.38732881449716416,0.08384932920536635,0.3033838973162194,0.14842080265970078,0.0690766751093714,0.022293230289068888,0.2098635886673662,0.04707359171504786
BT5-112,Omegamon Zwart Defeat,White,Secret Rare,Digimon,7.0,Mega,Holy Warrior,15.0,13000.0,Virus,[Security] Play this card without battling and without paying its memory cost.[When Digivolving] Delete 1 of your opponent's Tamers.[On Deletion] Delete 1 of your opponent's Digimon.,,,3.0,6.0,Black,3.0,6.0,Purple,2,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.04858496295396575,1.0166585007349338,1.7296528847292973,1.1655011655011656,0.24219841639496975,0.548159749412686,0.7905138339920948,0.0,0.0,1.1619864434914926,1.044891640866873,0.956826137689615,0.581809546426027,0.3223578171770665,0.34926060786207924,0.35414480587618047,0.18829436686019144
BT5-088,Takenouchi Sora & Kido Joe,Blue,Rare,Tamer,,,,4.0,,,"[Start of Your Turn] If your opponent has a digimon with no digivolution cards, gain 2 memory.[Your Turn] When you attack with a blue Digimon, you may suspend this Tamer to trash up to 2 digivolution cards from the bottom of 1 of your opponent's Digimon.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.0,0.18373346398824106,0.2369387513327805,0.5180005180005179,2.0586865393572427,0.485512920908379,0.7905138339920948,0.0,0.0,0.44266150228247336,0.14834881320949433,0.2333722287047841,0.7064830206601758,0.5756389592447617,0.47558891283346955,0.019674711437565582,0.6433390867723208
BT5-089,Izumi Koshiro & Tachikawa Mimi,Green,Rare,Tamer,,,,4.0,,,"[Start of Your Turn]  If your opponent has a suspended Digimon in play, gain 2 memory.[Your Turn] When you attack with a level 5 green Digimon, you may suspend this Tamer to reveal 3 cards from the top of your deck. You may digivolve 1 green level 6 Digimon card among them onto the attacking Digimon without paying its memory cost. Place the remaining cards at the bottom of your deck in any order.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.024292481476982875,0.09799118079372857,0.035540812699917074,0.0518000518000518,0.11178388448998602,0.0,0.0,0.0,0.0,0.0760824457048001,0.07094943240454077,0.0,0.023747328425552126,0.0,0.08174184439325258,0.013116474291710388,0.01569119723834929
BT5-090,Sanada Arata,Black,Rare,Tamer,,,,3.0,,,"[Start of Your Turn] If a Digimon card with [Unidentified] in its type is in your trash, gain 1 memory.[Your Turn] When one of your Digimon digivolves into [Diaboromon], you may suspend this Tamer to play 1 [Diaboromon] Token without paying its memory cost. (Diaboromon Tokens are level 6 white Digimon with a memory cost of 14, 3000 DP, and are Mega form, Unidentified type, and Unknown attribute.)",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.0,0.1347378735913768,0.13031631323302925,0.2072002072002072,0.0,0.0,0.0,0.0,0.0,0.08299903167796376,0.025799793601651185,0.4667444574095682,0.16029446687247684,0.0,0.05944861410418369,0.0,0.0
BT5-091,Aiba Takumi,White,Rare,Tamer,,,,2.0,,,"[Your Turn]  When one of your Digimon digivolves, you may suspend this Tamer to trigger <Draw 1> (Draw 1 card from your deck).[All Turns] All level 3 Digimon gain ""[When Attacking] Lose 1 memory.""",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.012146240738491437,0.39196472317491426,0.2013979386328634,0.1813001813001813,0.037261294829995344,0.0,0.0,0.0,0.017694417411306736,0.6224927375847282,0.19349845201238391,0.0,0.1127998100213726,0.09210223347916187,0.03715538381511481,0.0,0.0
BT5-092,Shiramine Nokia,White,Rare,Tamer,,,,3.0,,,"[On Play] You may play 1 [Agumon] or [Gabumon] from your hand without paying its memory cost.[Main] When one of your Digimon would digivolve into a Digimon card in your hand with [Omnimon], [Greymon], or [Garurumon] in its name (other than [DoruGreymon], [BurningGreymon], [DexDoruGreymon], or [KendoGarurumon]), you may suspend this Tamer to reduce the memory cost of the digivolution by 1.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.0,0.2572268495835375,0.08292856296647316,0.0,0.037261294829995344,0.3602192638997651,0.0,0.0,0.0,0.44957808825563705,0.025799793601651185,0.046674445740956826,0.06530515317026835,0.39143449228643795,0.22293230289068885,0.2295383001049318,0.0
BT5-093,Yagami Taichi & Ishida Yamato,White,Rare,Tamer,,,,4.0,,,"[Start of Your Turn] If your opponent has a level 6 or higher Digimon in play, gain 2 memory.[Your Turn] All of your Digimon with [Omnimon] in their name gain <Security Attack +1> (This Digimon checks 1 additional security card).",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.03643872221547431,0.7594316511513963,0.36725506456580975,0.09065009065009065,0.0,0.0,0.0,0.0,0.0,1.1827362014109837,0.4192466460268318,0.046674445740956826,0.005936832106388032,0.0,0.044586460578137775,0.019674711437565582,0.0
BT5-094,Rowdy Rocker,Red,Common,Option,,,,2.0,,,"[Main] You may place 1 red level 4 or lower Digimon card from your hand under 1 of your Digimon as its bottom digivolution card. If you do, trigger <Draw 2> (Draw 2 cards from your deck).",[Security] Add this card to its owner's hand.,,,,,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.0,0.0,0.0,0.01295001295001295,0.027945971122496506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BT5-095,Grey Sword,Red,Uncommon,Option,,,,7.0,,,"[Main] Delete 1 of your opponent's Digimon with 11000 DP or less. If you have a Digimon in play with [Omnimon], or [Greymon] in its name (other than [DoruGreymon], [BurningGreymon], [DexDoruGreymon]), delete 1 of your opponent's Digimon with 15000 DP or less instead.",[Security] Activate this cards [Main] effect.,,,,,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.024292481476982875,0.46545810877021065,0.2369387513327805,0.0,0.0,0.015661707126076743,0.0,0.0,0.0,0.6363259095310555,0.08384932920536635,0.023337222870478413,0.023747328425552126,0.0,0.0,0.0,0.0
BT5-096,Garuru Cannon,Blue,Common,Option,,,,3.0,,,"[Main] Return all of your opponent's Digimon with 3000 DP or less to their owners' hands. If you have a Digimon in play with [Omnimon], or [Garurumon] in its name (other than [KendoGarurumon]), return all of your opponent's Digimon with 5000 DP or less to their owners' hands instead. Trash all of the digivolution cards of those Digimon.",[Security] Activate this cards [Main] effect.,,,,,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.0,0.09799118079372857,0.08292856296647316,0.0,0.1304145319049837,0.0,0.0,0.0,0.0,0.013833171946327293,0.006449948400412796,0.0,0.0,0.0,0.0,0.0,0.0
BT5-097,Absolute Blast,Blue,Uncommon,Option,,,,6.0,,,"[Main] Trash the bottom digivolution card of 1 of your opponent's Digimon. Then, return 1 of your opponent's Digimon with no digivolution cards to the bottom of its owner's deck.",[Security] Activate this card's [Main] effect.,,,,,,,,2,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.0,0.02449779519843214,0.1421632507996683,0.19425019425019424,0.2701443875174662,0.0,0.0,0.0,0.0,0.09683220362429104,0.0,0.09334889148191365,0.017810496319164097,0.0,0.0,0.0,0.0
BT5-098,Meteor Squall,Yellow,Common,Option,,,,3.0,,,[Main] You may play 1 yellow Digimon card with [Starmon] in its name from your hand without paying its memory cost.,[Security] Activate this cards [Main] effect.,,,,,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BT5-099,Spiral Masquerade,Yellow,Uncommon,Option,,,,4.0,,,"[Main] For each Digimon you have in play, activate the effect below.・1 of your opponents Digimon gets -3000 DP for the turn.",[Security] Activate this card's [Main] effect.,,,,,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.0,1.6536011758941693,0.43833668996564384,0.2849002849002849,0.009315323707498836,0.0,0.3952569169960474,0.0,0.0,0.6017429796652372,0.22574819401444787,0.1866977829638273,0.10686297791498457,0.0,0.24522553317975776,0.05902413431269675,0.0
BT5-100,Royal Nuts,Green,Common,Option,,,,1.0,,,[Main] Reveal 5 cards from the top of your deck. Add 1 Digimon card with <Digisorption> among them to your hand. Place the remaining cards at the bottom of your deck in any order.,[Security] Add this card to its owner's hand.,,,,,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.024292481476982875,0.0,0.0,0.0,0.0,0.015661707126076743,0.0,0.0,0.0,0.013833171946327293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BT5-101,Is it True...You Can't Fly?,Green,Uncommon,Option,,,,3.0,,,"[Main] Suspend 1 of your opponent's Digimon. Then, if your opponent has a level 7 Digimon in play, trash the top card of their security stack.",[Security] Add this card to its owner's hand.,,,,,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BT5-102,Wisselen,Green,Rare,Option,,,,6.0,,,"[Main]  Up to 2 of your opponent's Digimon can't attack or block until the end of your opponent's next turn. Then, if you have a Digimon with <Digi-Burst> in play, gain 2 memory.","[Security] Up to 2 of your opponent's Digimon can't attack until the end of the turn. Then, if you have a Digimon with <Digi-Burst> in play, gain 2 memory.",,,,,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.0,0.02449779519843214,0.011846937566639024,0.0,0.0,0.0,0.0,0.0,0.0,0.04149951583898188,0.0,0.0,0.0,0.0,0.0,0.0,0.03138239447669858
BT5-103,"The Hot, Furious Metal Storm!!",Black,Uncommon,Option,,,,1.0,,,"[Main] Until the end of your opponent's next turn, all of your Digimon with <Reboot> get +1000 DP and <Blocker> (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead).","[Security] Your opponent's Digimon can't attack players for the turn. Then, add this card to your hand.",,,,,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007431076763022962,0.0,0.0
BT5-104,Catastrophe Cannon,Black,Rare,Option,,,,4.0,,,"[Main] Trigger <De-Digivolve  2> on 1 of your opponent's Digimon (Trash up to 2 cards from the top of one of your opponent's Digimon. If it has no digivolution cards, or becomes a level 3 Digimon, you can't trash any more cards). Then if you have a [Diaboromon] in play, you may play 1 [Diaboromon] Token without paying its memory cost. (Diaboromon Tokens are level 6 white Digimon with a memory cost of 14, 3000 DP, and are Mega form, Unidentified type, and Unknown attribute.)",[Security] Activate this card's [Main] effect.,,,,,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.0,0.09799118079372857,0.011846937566639024,0.0259000259000259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11668611435239205,0.04749465685110425,0.0,0.03715538381511481,0.0,0.0
BT5-105,Ultimate Flare,Black,Common,Option,,,,8.0,,,"[Main] Trigger <De-Digivolve  3> on 1 of your opponent's Digimon (Trash up to 3 cards from the top of one of your opponent's Digimon. If it has no digivolution cards, or becomes a level 3 Digimon, you can't trash any more cards). Then, delete all of your opponent's Digimon with play costs of 3 or less.",[Security] Activate this card's [Main] effect.,,,,,,,,1,,Unrestricted,Unrestricted,BT5,BT5,,,2021-08-06,2021-02-26,0.0,0.04858496295396575,0.8206761391474767,1.2676223196303755,1.1396011396011396,0.018630647414997672,0.06264682850430697,0.0,0.0,0.0,0.47032784617512796,0.5869453044375644,0.7934655775962661,0.16623129897886488,0.023025558369790467,0.11889722820836739,0.21642182581322142,0.0
