card_code,card_name,card_color,card_rarity,card_type,card_level,digimon_form,digimon_type,play_cost,dp,digimon_attribute,card_effect,security_effect,inherited_effect,digivolve_cost1,digivolve_lvl1,digivolve_color1,digivolve_cost2,digivolve_lvl2,digivolve_color2,reprints_and_alts_amount,alt_digivolution_req,restriction_japan,restriction_west,set_name_japan,set_name_west,set_restrictionJP_date,restriction_date_west,set_west_date,set_jp_date,west_meta_decks1,west_meta_decks2,west_meta_decks3,west_meta_decks4,west_meta_decks5,west_meta_decks6,west_meta_decks7,west_meta_decks8,jp_meta_decks1,jp_meta_decks2,jp_meta_decks3,jp_meta_decks4,jp_meta_decks5,jp_meta_decks6,jp_meta_decks7,jp_meta_decks8,jp_meta_decks9,jp_meta_decks10
BT8-054,Pistmon,Green,Common,Digimon,5,Ultimate,Vegetation,7,7000,Virus,"<Digisorption -2> (When one of your Digimon digivolves into this card from your hand, you may suspend 1 of your Digimon to reduce the memory cost of the digivolution by 2).",,[All Turns] This Digimon gets +1000 DP for each of your other suspended Digimon.,3          ,4,Green,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,5,0
BT8-055,Climbmon,Green,Rare,Digimon,5,Ultimate,Insectoid,8,8000,Virus,"[When Digivolving] If this Digimon is suspended, return 1 of your opponent's suspended Digimon with DP less than or equal to this Digimon's DP to its owner's hand.",,"[Your Turn] When this Digimon becomes unsuspended during your unsuspend phase, suspend 1 of your opponent's Digimon.",,,,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,4,2,0,0,0,0,0,0,4,2,6,0
BT8-056,Spinomon,Green/Red,Common,Digimon,6,Mega,Dinosaur,10,13000,Virus,,,,3          ,5,Green,3          ,5,Red,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT8-057,Shivamon,Green,Super Rare,Digimon,6,Mega,Insectoid,12,12000,Data,"[Opponent's Turn] While all of your Digimon are suspended, your opponent can't use Option cards.[Your Turn] When this Digimon becomes unsuspended during your unsuspend phase, trash the top card of your opponent's security stack.",,,4          ,5,Green,,,,2,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,9,4,0,0,0,0,0,0,9,21,7,0
BT8-058,Agumon,Black,Rare,Digimon,3,Rookie,Reptile,3,2000,Virus,[On Play] Reveal the top 4 cards of your deck. Add 1 card with [Greymon] in its name and 1 card with [Dragonkin] in its traits among them to your hand. Place the remaining cards at the bottom of your deck in any order.,,,0          ,2,Black,0          ,2,Red,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17,38,37,0
BT8-059,Kokuwamon,Black,Common,Digimon,3,Rookie,Machine,3,3000,Data,[All Turns] Players can't ignore digivolution requirements.,,,0          ,2,Black,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
BT8-060,Ryudamon,Black,Rare,Digimon,3,Rookie,Beast/X Antibody,3,1000,Vaccine,[On Play] Reveal the top 3 cards of your deck. Add 1 card with [X Antibody] in its traits and 1 [Yuji Musha] among them to your hand. Place the remaining cards at the bottom of your deck in any order.,,"[All Turns] While this Digimon has [X Antibody] in its traits, it gains <Decoy (Black)>  (When one of your other black Digimon would be deleted by an opponent's effect, you may delete this Digimon to prevent that deletion).",0          ,2,Black,,,,2,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,20,4,0,0,0,0,0,0,36,40,111,36
BT8-061,Thunderballmon,Black,Common,Digimon,4,Champion,Mutant,4,6000,Data,The name of this card/Digimon is also treated as [Mamemon].,,,2          ,3,Black,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT8-062,Skull Knightmon: Cavalier Mode,Black,Uncommon,Digimon,4,Champion,Enhancement,4,5000,Virus,"The name of this card/Digimon is also treated as [SkullKnightmon] and [DeadlyAxemon].[When Digivolving] This Digimon gains <Jamming> (This Digimon can't be deleted in battles against Security Digimon) and <Blocker> (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead) until the end of your opponent's next turn.",,,3          ,3,Black,1          ,4,Black,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,7
BT8-063,Ginryumon,Black,Common,Digimon,4,Champion,Beast Dragon/X Antibody,5,6000,Vaccine,,,"[Opponent's Turn] While this Digimon has [X Antibody] in its traits, it gains <Blocker> (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead).",2          ,3,Black,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,20,4,0,0,0,0,0,0,36,42,25,4
BT8-064,Greymon,Black,Common,Digimon,4,Champion,Dinosaur,5,6000,Virus,,,"[Opponent's Turn] While you have a red Digimon in play, this Digimon gains <Blocker> (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead).",2          ,3,Black,2          ,3,Red,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,23,0,0,0,0,0,0,0,20,35,50,4
BT8-065,Catch Mamemon,Black,Common,Digimon,5,Ultimate,Mutant,6,7000,Data,"[When Digivolving] You may return up to 4 Digimon cards with [Mamemon] in their name from your hand and/or trash to the top of your deck in any order. If you return 3 or more cards using this effect, <De-Digivolve  1> on 1 of your opponent's Digimon (Trash up to 1 card from the top of one of your opponent's Digimon. If it has no digivolution cards, or becomes a level 3 Digimon, you can't trash any more cards).",,,3          ,4,Black,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT8-066,Hisyaryumon,Black,Common,Digimon,5,Ultimate,Beast Dragon/X Antibody,8,8000,Vaccine,"[Your Turn] When one of your effects places a digivolution card under this Digimon, you may digivolve this Digimon into a Digimon card in your hand with [X Antibody] in its traits by paying its digivolution cost. When digivolving with this effect, reduce the digivolution cost by 1.",,"[Opponent's Turn] While this Digimon has [X Antibody] in its traits, it gains <Reboot> (Unsuspend this Digimon during your opponent's unsuspend phase).",3          ,4,Black,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,20,4,0,0,0,0,0,0,36,41,20,2
BT8-067,Metal Greymon,Black/Red,Rare,Digimon,5,Ultimate,Cyborg,8,8000,Virus,"[When Digivolving] <De-Digivolve  1> on 1 of your opponent's Digimon (Trash up to 1 card from the top of one of your opponent's Digimon. If it has no digivolution cards, or becomes a level 3 Digimon, you can't trash any more cards). Then, delete 1 of your opponent's Digimon with 3000 DP or less.",,"[Your Turn] While this Digimon has [Dragonkin], or [Machine] in its traits, it can also attack your opponent's unsuspended Digimon.",4          ,4,Black,4          ,4,Red,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,48,74,3
BT8-068,Bancho Mamemon,Black,Rare,Digimon,6,Mega,Mutant/Boss,11,11000,Data,"[When Digivolving] You may reveal the top 3 cards of your deck. For each of your opponent's Digimon, you may play 1 Digimon card with [Mamemon] in its name and a memory cost of 10 or less among the revealed cards without paying its memory cost. Trash the remaining cards.[All Turns] While you have another Digimon with [Mamemon] in its name in play, this Digimon gains <Security Attack +1> (This Digimon checks 1 additional security card).",,,3          ,5,Black,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT8-069,Ouryumon,Black,Super Rare,Digimon,6,Mega,Beast Dragon/X Antibody,12,12000,Vaccine,"[When Digivolving] You may place 1 card with [X Antibody] in its traits from your hand under this Digimon as its bottom digivolution card to delete 1 of your opponent's Digimon with a play cost of 7 or less.[Your Turn] (Once Per Turn) When one of your effects places a digivolution card under one of your Digimon, this Digimon gets +2000 DP and can't be deleted by your opponent's effects until the end of your opponent's next turn.",,"[End of Attack] (Once Per Turn) If this Digimon has [Alphamon] in its name, unsuspend it.",4          ,5,Black,,,,2,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,15,3,0,0,0,0,0,0,31,37,106,34
BT8-070,Black War Greymon,Black/Red,Super Rare,Digimon,6,Mega,Dragonkin,12,12000,Virus,"[When Digivolving] If this Digimon has a red digivolution card, choose any number of your opponent's Digimon. If this Digimon has a black digivolution card, choose any number of your opponent's Tamers. The chosen cards' play costs must add up to 6 or less. Delete the chosen cards.[All Turns] (Once Per Turn) When an opponent's Digimon is deleted, you may unsuspend this Digimon.",,,4          ,5,Black,4          ,5,Red,2,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,23,0,0,0,0,0,0,0,24,42,52,3
BT8-071,Psychemon,Purple,Common,Digimon,3,Rookie,Mutant,3,3000,Data,[All Turns] Players can't reduce play costs.,,,0          ,2,Purple,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,25,4,0,0,0,0,0,0,0,32,40,17
BT8-072,Pico Devimon,Purple,Uncommon,Digimon,3,Rookie,Evil,3,2000,Virus,"[On Play] Reveal the top 3 cards of your deck. Add 1 Tamer card among them to your hand, and trash 1 purple Digimon card among them. Place the remaining cards at the bottom of your deck in any order.",,,0          ,2,Purple,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT8-073,Mushmon,Purple,Common,Digimon,3,Rookie,Vegetation,3,4000,Virus,,,,0          ,2,Purple,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT8-074,Soulmon,Purple,Common,Digimon,4,Champion,Ghost,4,4000,Virus,,,"[Your Turn] (Once Per Turn) When a card is trashed from your deck, gain 1 memory.",2          ,3,Purple,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0
BT8-075,Kougamon,Purple/Green,Uncommon,Digimon,4,Champion,Mutant,5,4000,Data,,,"<Retaliation> (When this Digimon is deleted after losing a battle, delete the Digimon it was battling).",2          ,3,Purple,2          ,3,Green,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,17,6,0
BT8-076,Fangmon,Purple,Common,Digimon,4,Champion,Dark Animal,5,4000,Data,"<Retaliation> (When this Digimon is deleted after losing a battle, delete the Digimon it was battling).",,,2          ,3,Purple,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT8-077,Black Tailmon,Purple/Yellow,Uncommon,Digimon,4,Champion,Dark Animal,5,6000,Virus,<Rush> (This Digimon can attack the turn it comes into play).,,"<Retaliation> (When this Digimon is deleted after losing a battle, delete the Digimon it was battling).",3          ,3,Purple,3          ,3,Yellow,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,16,5,0,0,0,0,0,0,2,19,17,3
BT8-078,Karatenmon,Purple,Common,Digimon,5,Ultimate,Wizard,6,7000,Virus,,,,2          ,4,Purple,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT8-079,Skull Satamon,Purple,Common,Digimon,5,Ultimate,Undead,7,7000,Virus,"[When Digivolving] Trash the top 2 cards of your deck. Then, return 1 card with [Demon Lord] in its traits from your trash to your hand.",,"[Your Turn] (Once Per Turn) When a card is trashed from your deck, gain 1 memory.",3          ,4,Purple,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,0
BT8-080,Vamdemon,Purple,Rare,Digimon,5,Ultimate,Wizard,8,8000,Virus,"[When Digivolving] Trash the top 2 cards of your deck. Then, you may play 1 [Yukio Oikawa] from your trash without paying its memory cost.",,"[On Deletion] If this Digimon has [Myotismon] in its name, you may play 1 [Yukio Oikawa] from your hand or trash suspended without paying its memory cost.",3          ,4,Purple,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0
BT8-081,Rasenmon: Fury Mode,Purple,Uncommon,Digimon,6,Mega,Mysterious Beast,11,13000,Data,"[End of Attack] You may digivolve this Digimon into a [Rasenmon] in your hand without paying its memory cost, ignoring its digivolution requirements.[End of Your Turn] Trash the top card of your security stack.",,"[Your Turn] When this card is trashed as a digivolution card by the effect of [Rasenmon], unsuspend 1 of your Digimon and it gets +3000 DP for the turn.",3          ,5,Purple,3          ,5,Yellow,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
BT8-082,Ofanimon: Falldown Mode,Purple/Yellow,Super Rare,Digimon,6,Mega,Fallen Angel,12,12000,Vaccine,"[When Digivolving] If this Digimon has a purple card in its digivolution cards, delete 1 of your opponent's level 4 or lower Digimon. If this Digimon has a yellow card in its digivolution cards, <Recovery +1 (Deck)> (Place the top card of your deck on top of your security stack).[On Deletion] You may play 1 purple or yellow level 4 or lower Digimon card from your trash without paying its memory cost.",,,4          ,5,Purple,4          ,5,Yellow,2,<Digivolve: 2 from [Ophanimon]>,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,83,8,0,0,0,0,0,0,11,55,65,12
BT8-083,Belial Vamdemon,Purple,Super Rare,Digimon,6,Mega,Demon Lord,13,12000,Virus,"[On Play] If there are 5 or more cards with [Myotismon] in their names in your trash, delete 1 of your opponent's unsuspended Digimon and trash the top card of your opponent's security stack.[When Digivolving] Trash the top 5 cards of your deck. Then, if there's a card with [Myotismon] in its name in your trash, gain 1 memory.",,,4          ,5,Purple,,,,2,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0
BT8-084,Chimairamon,White,Super Rare,Digimon,5,Ultimate,Composite,8,8000,Data,"[When Digivolving] You may place 1 level 5 or lower Digimon card from your trash under this Digimon as its bottom digivolution card. Then, up to 4 of your opponent's Digimon get -1000 DP for each of this Digimon's colors until the end of your opponent's next turn.[Your Turn] This Digimon is treated as also having the colors of its digivolution cards. While this Digimon has 4 or more colors, it gets +4000 DP.",,,4          ,4,All,,,,2,<DNA Digivolution: 0 from  Lv.4 +  Lv.4> Digivolve unsuspended with the 2 specified Digimon stacked on top of each other.,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,38,1,0,0,0,0,0,0,56,99,82,35
BT8-111,Demon,Purple,Secret Rare,Digimon,6,Mega,Demon Lord/Seven Great Demon Lords,12,11000,Virus,"[When Digivolving] Trash the top 2 cards of your deck for each of your opponent's Digimon in play. If you trash 4 or more cards with this effect, you may play 1 level 5 or lower purple Digimon card from your trash without paying its memory cost.[When Attacking] (Once Per Turn) For every 10 cards in your trash, trash the top 3 cards of your opponent's deck, and this Digimon gets +3000 DP for the turn.",,,3          ,5,Purple,,,,2,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,8,2,0,0,0,0,0,0,1,5,5,1
BT8-112,Imperialdramon: Paladin Mode,White,Secret Rare,Digimon,7,Mega,Ancient Holy Warrior,15,16000,Vaccine,"When one of your Digimon would digivolve into this card in your hand, you may return 1 white level 7 Digimon card from your trash to the bottom of your deck to reduce the digivolution cost by 4.[When Digivolving] [When Attacking] You may return 1 2-color card from this Digimon's digivolution cards to the bottom of its owner's deck to trash all of the digivolution cards of 1 of your opponent's Digimon. Then, return all of your opponent's Digimon with no digivolution cards to the bottom of their owners' decks in any order.",,,7          ,6,Blue,7          ,6,Green,3,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,19,8,2
BT8-085,Inoue Miyako,Red,Rare,Tamer,,,,3,,,"[Start of Your Main Phase] If you have a red Digimon in play, gain 1 memory.[Your Turn] When one of your Digimon with 2 or more colors attacks, you may suspend this Tamer to delete 1 of your opponent's Digimon with 3000 DP or less.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0
BT8-086,Amanokawa Hiro,Red,Rare,Tamer,,,,4,,,"[Start of Your Turn] If you have 2 memory or less, set your memory to 3.[Your Turn] When you attack with a Digimon that has [Gammamon] in its name or is level 5 or higher, you may suspend this Tamer to have 1 of your Digimon get +2000 DP for the turn.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,55,43,3
BT8-087,Takaishi Takeru,Blue,Uncommon,Tamer,,,,4,,,"[Start of Your Turn] If you have 2 memory or less, set your memory to 3.[Opponent's Turn] When one of your opponent's Digimon attacks one of your blue Digimon, you may suspend this Tamer to <Draw 1> (Draw 1 card from your deck).",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,5,0,0
BT8-088,Motomiya Daisuke & Ichijouji Ken,Blue/Green,Rare,Tamer,,,,4,,,"[Start of Your Main Phase] If you have a blue Digimon in play, gain 1 memory. If you have a green Digimon in play, gain 1 memory.[Your Turn] When one of your Digimon digivolves into a Digimon with 2 or more colours, you may suspend this Tamer to unsuspend that Digimon.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,6,76,5,0,0,0,0,0,0,39,74,79,8
BT8-089,Hida Iori,Yellow,Rare,Tamer,,,,3,,,"[Start of Your Main Phase] If you have a yellow Digimon in play, gain 1 memory.[Your Turn] When one of your Digimon with 2 or more colors attacks, you may suspend this Tamer to give 1 of your opponent's Digimon -2000 DP for the turn.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,133,4,0,0,0,0,0,0,16,102,20,3
BT8-090,Yagami Hikari,Yellow,Uncommon,Tamer,,,,4,,,"[Start of Your Turn] If you have 2 memory or less, set your memory to 3.[Your Turn] When a card is added to your security stack, you may suspend this Tamer to gain 1 memory.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,3,55,14,0,0,0,0,0,0,30,124,91,47
BT8-091,Wallace,Green,Rare,Tamer,,,,3,,,"[On Play] You may hatch 1 Digi-Egg card to an empty space in your breeding area.[Your Turn] When one of your Digimon digivolves into a Digimon with [Gargomon], or [Rapidmon] in their name, you may suspend this Tamer to reduce the digivolution cost by 1.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
BT8-092,Musha Yuuji,Black,Rare,Tamer,,,,3,,,"[Your Turn] When one of your Digimon with [X Antibody] in its traits is moved from your breeding area to your battle area, gain 1 memory and <Draw 1> (Draw 1 card from your deck).[Your Turn] When one of your black Digimon with [X Antibody] in its traits attacks, you may suspend this Tamer to place 1 card with [X Antibody] in its traits from your hand under that Digimon as its bottom digivolution card.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,19,3,0,0,0,0,0,0,35,40,82,33
BT8-093,Oikawa Yukio,Purple,Rare,Tamer,,,,3,,,"[All Turns] When one of your Digimon with [Myotismon] in its name is deleted, you may suspend this Tamer to gain 1 memory. [End of Opponent's Turn] If this Tamer is suspended, you may play 1 [MaloMyotismon] from your trash without paying its memory cost by deleting this Tamer.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0
BT8-094,Digimon Kaiser,White,Rare,Tamer,,,,3,,,"[All Turns] When one of your opponent's level 5 or lower Digimon is deleted, you may suspend this Tamer to <Draw 1> (Draw 1 card from your deck)[Opponent's Turn] When one of your opponent's level 3 Digimon is moved from their breeding area to their battle area, gain 2 memory.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,23,0,0
BT8-095,Fire Rocket,Red,Common,Option,,,,1,,,"While you have a Digimon with [Armor Form] in its traits in play, you may use this card without meeting its color requirements.[Main] 1 of your Digimon with 2 or more colors gains <Security Attack +1> (This Digimon checks 1 additional security card) for the turn.",[Security] Delete 1 of your opponent's Digimon with <Blocker>.,,,,,,,,1,,Unrestricted,Unrestricted,BT8,BT8,,,2022-05-13,2021-09-26,0,0,0,0,0,0,10,3,0,0,0,0,0,0,5,11,35,2
